clip_id,raw_answer,predicted,ground_truth
88265401400.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the computer screen.
Rating: 2",2,3
88265401410.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the computer screen.
Rating: 2",2,3
88265401420.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
88265401430.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
88265401450.mp4,"Expression: The student appears to be focused and attentive, with a slight smile on their face.
Posture: The student is sitting upright in a chair, with one hand touching their ear.
Rating: 2",2,3
88265401470.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the computer screen.
Rating: 2",2,2
88265401480.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the computer screen.
Rating: 2",2,3
88265401490.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the computer screen.
Rating: 2",2,3
8826540150.mp4,"Expression: The student appears to be focused and attentive, with a slight smile.
Posture: The student is sitting upright in front of the computer screen.
Rating: 2",2,3
88265401520.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in their chair, facing the camera.
Rating: 2",2,3
88265401550.mp4,"Expression: The student appears to be looking slightly away from the camera, with a neutral expression.
Posture: The student is sitting upright in front of a computer screen.
Rating: 2",2,3
88265401630.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the computer screen.
Rating: 2",2,2
88265401640.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the computer screen.
Rating: 2",2,2
88265401660.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the computer screen.
Rating: 2",2,3
88265401690.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
8826540170.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the computer screen.
Rating: 2",2,3
88265401730.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the computer screen.
Rating: 2",2,3
88265401740.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
88265401750.mp4,"Expression: The student appears to be focused and attentive, with a slight smile.
Posture: The student is sitting upright in front of the screen.
Rating: 2",2,1
8826540180.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
88265402120.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the computer screen.
Rating: 2",2,3
88265402150.mp4,"Expression: The student appears to be focused and attentive, with a slight smile.
Posture: The student is sitting upright in front of the computer screen.
Rating: 2",2,3
88265402160.mp4,"Expression: The student appears to be looking down and slightly away from the camera, with a neutral expression.
Posture: The student is sitting in front of a computer screen, possibly at a desk or table.
Rating: 2 - The student seems to be engaged but not highly focused on the content they are watching.",2,2
88265402170.mp4,"Expression: The student appears to be looking down and slightly away from the camera, with a neutral expression.
Posture: The student is sitting in front of a computer screen, possibly at a desk or table.
Rating: 2 - The student seems to be engaged but not highly focused on the content they are watching.",2,3
88265402180.mp4,"Expression: The student appears to be looking down and slightly away from the camera, with a neutral expression.
Posture: The student is sitting in front of a computer screen, possibly at a desk or table.
Rating: 2 - The student seems to be engaged but not highly focused on the content they are watching.",2,2
88265402190.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
88265402200.mp4,"Expression: The student appears to be making a funny face, possibly smirking or rolling their eyes.
Posture: They are sitting in front of the camera with one hand on their chin and the other arm resting on the table.
Rating: 2 - The student seems to be somewhat engaged but not fully focused on the content of the video.",2,3
88265402230.mp4,"Expression: The student appears to be looking down and slightly away from the camera, with a neutral expression.
Posture: The student is sitting in front of a computer screen, possibly at a desk or table.
Rating: 2 - The student seems to be engaged but not highly focused on the content they are watching.",2,2
88265402240.mp4,"Expression: The student appears to be looking down and slightly away from the camera, with a neutral expression.
Posture: The student is sitting in front of a computer screen, possibly at a desk or table.
Rating: 2 - The student seems to be engaged but not highly focused on the content they are watching.",2,2
88265402270.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
8826540230.mp4,"Expression: The student appears to be focused and attentive, with a slight smile.
Posture: The student is sitting upright in front of the screen.
Rating: 2",2,3
88265402300.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
88265402310.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
88265402320.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
88265402330.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the screen.
Rating: 2",2,3
88265402340.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the computer screen.
Rating: 2",2,2
88265402350.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
88265402370.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
88265402380.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
8826540240.mp4,"Expression: The student appears to be focused and attentive, with a slight smile.
Posture: The student is sitting upright in front of the computer screen.
Rating: 2",2,3
88265402400.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the computer screen.
Rating: 2",2,2
88265402420.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
88265402440.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the computer screen.
Rating: 2",2,2
88265402450.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the computer screen.
Rating: 2",2,3
88265402480.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
88265402490.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the computer screen.
Rating: 2",2,3
88265402500.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the screen.
Rating: 2",2,3
88265402520.mp4,"Expression: The student appears to have a neutral expression, with a slight frown.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
88265402540.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
88265402570.mp4,"Expression: The student appears to be looking down and slightly away from the camera, with a neutral expression.
Posture: The student is sitting in front of a computer screen, possibly at a desk or table.
Rating: 2 - The student seems to be engaged but not highly focused on the content they are watching.",2,2
88265402580.mp4,"Expression: The student appears to be looking slightly away from the camera, with a neutral expression.
Posture: The student is sitting upright in front of a computer screen.
Rating: 2",2,3
88265402590.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
8826540260.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the computer screen.
Rating: 2",2,2
88265402600.mp4,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting upright in front of a computer screen.
Rating: 2 [The student seems to be engaged but not highly engaged, as they are not actively interacting with the content on the screen.]",2,2
88265402630.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
88265402660.mp4,"Expression: The student appears to be looking down and slightly away from the camera, with a neutral expression.
Posture: The student is sitting upright in front of a computer screen.
Rating: 2",2,3
88265402690.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
8826540270.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the computer screen.
Rating: 2",2,3
88265402700.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
88265402770.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
88265402780.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
88265402790.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
8826540280.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
88265402800.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
88265402810.mp4,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting upright in front of a computer screen.
Rating: 2",2,3
88265402820.mp4,"Expression: The student appears to be looking down and slightly away from the camera, with a neutral expression.
Posture: The student is sitting upright in front of a computer screen.
Rating: 2",2,3
88265402840.mp4,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting upright in front of a computer screen.
Rating: 2 [The student seems to be engaged but not highly engaged, as they are not actively interacting with the content on the screen.]",2,3
88265402850.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
88265402880.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the computer screen.
Rating: 2",2,2
88265402890.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the screen.
Rating: 2",2,3
8826540290.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
88265402900.mp4,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting upright in front of a computer screen.
Rating: 2",2,3
907001100.mp4,"Expression: The student appears to be pondering or deep in thought, with a slightly furrowed brow and a hand on their chin.
Posture: The student is sitting at a desk, leaning forward slightly with one hand resting on the table.
Rating: 2 - The student seems to be engaged but not highly focused on the video.",2,3
9070011010.mp4,"Expression: The student appears to be deep in thought or possibly bored, with a contemplative expression.
Posture: The student is sitting at a desk, leaning slightly forward with their chin resting on their hand.
Rating: 2",2,2
9070011020.mp4,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting upright in front of a computer screen.
Rating: 2",2,3
9070011060.mp4,"Expression: The student appears to be frowning or pondering, with their hand on their chin.
Posture: They are sitting in a chair and looking down at the camera.
Rating: 2 - The student seems to be somewhat engaged, as they are watching the video and have a thoughtful expression.",2,3
9070011090.mp4,"Expression: The student appears to be making a funny or surprised face, with their mouth open and eyes wide.
Posture: They are sitting at a desk in front of a computer screen.
Rating: 2 - The student seems to be somewhat engaged, but their facial expression suggests they might not be fully focused on the educational video.",2,2
907001110.mp4,"Expression: The student appears to be looking down and away from the camera, with a neutral or slightly puzzled expression.
Posture: The student is sitting at a desk in front of a computer screen.
Rating: 2",2,3
9070011110.mp4,"Expression: The student appears to be looking down and has a neutral expression.
Posture: The student is sitting at a table with their hands on the table, leaning slightly forward.
Rating: 2",2,3
907001120.mp4,"Expression: The student appears to be looking down and away from the camera, with a neutral or slightly contemplative expression.
Posture: The student is sitting at a desk in front of a computer screen.
Rating: 2 - The student seems to be engaged but not highly focused on the content they are watching.",2,2
907001150.mp4,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting upright in front of a computer screen.
Rating: 2",2,3
907001160.mp4,"Expression: The student appears to be looking slightly away from the camera, with a neutral expression.
Posture: The student is sitting in front of a computer screen, possibly at a desk or table.
Rating: 2",2,2
907001170.mp4,"Expression: The student appears to be looking off to the side with a neutral expression.
Posture: The student is sitting at a desk, leaning slightly forward with their head turned to the side.
Rating: 2",2,3
907001180.mp4,"Expression: The student appears to be looking slightly away from the camera, with a neutral expression.
Posture: The student is sitting at a desk in front of a computer screen.
Rating: 2",2,3
907001210.mp4,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright at a desk or table in front of a computer screen.
Rating: 2",2,3
907001220.mp4,"Expression: The student appears to be focused and attentive, with a slight smile.
Posture: The student is sitting upright at a desk or table.
Rating: 2",2,3
907001240.mp4,"Expression: The student appears to be looking down and away from the camera, with a neutral or slightly contemplative expression.
Posture: The student is sitting at a desk in front of a computer screen.
Rating: 2 - The student seems to be engaged but not highly focused on the content they are watching.",2,3
907001270.mp4,"Expression: The student appears to be looking down and away from the camera, with a neutral or slightly contemplative expression.
Posture: The student is sitting at a desk in front of a computer screen.
Rating: 2 - The student seems to be engaged but not highly focused on the content they are watching.",2,2
907001280.mp4,"Expression: The student appears to be making a funny or sarcastic face, with a slight smirk and raised eyebrows.
Posture: The student is sitting at a desk in front of a computer screen, looking directly at the camera.
Rating: 2 - The student seems to be engaged but not highly focused on the educational video.",2,3
907001310.mp4,"Expression: The student appears to be making a funny or sarcastic face, with a slight smirk and raised eyebrow.
Posture: The student is sitting at a desk in front of a computer screen, looking directly at the camera.
Rating: 2 - The student seems to be engaged but not highly focused on the educational video.",2,3
907001340.mp4,"Expression: The student appears to be looking down with a neutral expression, possibly focused on the content of the video.
Posture: The student is sitting at a desk or table, which suggests they are engaged in an activity.
Rating: 2 - The student seems to be engaged but not highly engaged, as their attention is directed towards something off-camera rather than the educational video.",2,3
907001350.mp4,"Expression: The student appears to be making a funny or sarcastic face, with a slight smirk and raised eyebrow.
Posture: The student is sitting at a desk in front of a computer screen, looking directly at the camera.
Rating: 2",2,3
907001360.mp4,"Expression: The student appears to be making a playful or sarcastic face, with a slight smirk and a raised eyebrow.
Posture: The student is sitting at a desk in front of a computer screen, looking directly at the camera.
Rating: 2 - The student seems to be engaged but not highly focused on the educational video.",2,3
907001370.mp4,"Expression: The student appears to be looking down and away from the camera, with a neutral or slightly contemplative expression.
Posture: The student is sitting at a desk with their head resting on one hand, suggesting a relaxed posture.
Rating: 2",2,3
907001400.mp4,"Expression: The student appears to be making a funny or sarcastic face, with a slight smirk and raised eyebrow.
Posture: The student is sitting at a desk in front of a computer screen, looking directly at the camera.
Rating: 2",2,3
907001430.mp4,"Expression: The student appears to be making a funny or sarcastic face, with a slight smirk and raised eyebrows.
Posture: The student is sitting at a desk in front of a computer screen, looking directly at the camera.
Rating: 2",2,2
907001450.mp4,"Expression: The student appears to be looking down and away from the camera, with a neutral or slightly puzzled expression.
Posture: The student is sitting at a desk in front of a computer screen.
Rating: 2 - The student seems to be engaged but not highly focused on the content they are watching.",2,3
907001480.mp4,"Expression: The student appears to be looking down and away from the camera, with a neutral or slightly contemplative expression.
Posture: The student is sitting at a desk in front of a computer screen, which suggests they are focused on the content being displayed.
Rating: 2 - The student seems to be engaged but not highly engaged, as their attention appears to be directed away from the camera and towards something else.",2,1
907001490.mp4,"Expression: The student appears to be looking down and away from the camera, with a neutral or slightly contemplative expression.
Posture: The student is sitting upright in front of a computer screen.
Rating: 2 - The student seems to be engaged but not highly focused on the content they are watching.",2,3
90700150.mp4,"Expression: The student appears to be focused and attentive, with a slight smile on their face.
Posture: The student is sitting at a desk in front of a computer screen, looking towards the camera.
Rating: 2",2,3
907001500.mp4,"Expression: The student appears to be looking down and away from the camera, with a neutral or slightly contemplative expression.
Posture: The student is sitting at a desk in front of a computer screen, with their hands resting on the table.
Rating: 2 - The student seems to be engaged but not highly focused on the content they are watching.",2,3
907001520.mp4,"Expression: The student appears to be looking down and away from the camera, with a neutral or slightly contemplative expression.
Posture: The student is sitting at a desk in front of a computer screen, which suggests they are focused on the content being displayed.
Rating: 2 - The student seems to be engaged but not highly engaged, as their attention appears to be directed away from the camera and towards something else.",2,3
907001550.mp4,"Expression: The student appears to be looking down with a neutral expression, possibly focused on the content of the video.
Posture: The student is sitting at a desk in front of a computer screen.
Rating: 2 - The student seems to be engaged but not highly engaged, as they are not actively participating or showing strong emotions while watching the educational video.",2,3
907001560.mp4,"Expression: The student appears to be making a funny or sarcastic face, with their mouth slightly open and eyes looking directly at the camera.
Posture: The student is sitting in front of a computer screen, leaning forward slightly with their arms resting on the desk.
Rating: 2 [The student seems to be engaged but not highly engaged, as they are making a funny face which could indicate a lack of focus or interest in the educational video.]",2,2
907001570.mp4,"Expression: The student appears to be making a funny or sarcastic face, with their mouth slightly open and eyes looking directly at the camera.
Posture: The student is sitting in front of a computer screen, leaning forward slightly with their arms resting on the desk.
Rating: 2 [The student seems to be engaged but not highly engaged, as they are making a funny face which could indicate a lack of focus or interest in the educational video.]",2,3
907001580.mp4,"Expression: The student appears to be making a funny or playful face, possibly smirking.
Posture: The student is sitting at a desk with their head turned slightly towards the camera.
Rating: 2",2,3
90700160.mp4,"Expression: The student appears to be looking directly at the camera with a neutral expression.
Posture: The student is sitting upright in front of a computer screen.
Rating: 2",2,3
907001600.mp4,"Expression: The student appears to be making a funny or sarcastic face, with a slight smirk and raised eyebrow.
Posture: The student is sitting at a desk in front of a computer screen, looking directly at the camera.
Rating: 2",2,3
907001620.mp4,"Expression: The student appears to be frowning or making a face, possibly indicating confusion or frustration.
Posture: The student is sitting at a desk with their hands on their face, which could suggest they are deep in thought or overwhelmed by the content of the video.
Rating: 2 - The student seems to be engaged but might be struggling to understand or process the information presented in the educational video.",2,3
907001650.mp4,"Expression: The student appears to be frowning or concentrating, with a slight furrowing of the brow and a hand on their chin.
Posture: The student is sitting at a desk in front of a computer screen.
Rating: 2 - The student seems to be engaged but not highly engaged, as they are looking down and possibly contemplating or processing information from the video.",2,2
907001670.mp4,"Expression: The student appears to be making a playful or cheeky face, with their mouth slightly open and tongue sticking out.
Posture: The student is sitting at a desk in front of a computer screen, with their hands resting on the table.
Rating: 2",2,3
907001680.mp4,"Expression: The student appears to be looking down and slightly away from the camera, with a neutral or contemplative expression.
Posture: The student is sitting at a desk in front of a computer screen, with their body facing forward but their head turned to the side.
Rating: 2 [The student seems to be engaged, but not fully focused on the content they are watching.]",2,3
90700170.mp4,"Expression: The student appears to be looking down and away from the camera, with a neutral or slightly contemplative expression.
Posture: The student is sitting in front of a computer screen, possibly at a desk, with their body facing forward.
Rating: 2 - The student seems to be engaged but not highly focused on the content they are watching.",2,3
907001730.mp4,"Expression: The student has a neutral expression, with a slight smile.
Posture: The student is sitting upright at a desk or table.
Rating: 2",2,3
907001740.mp4,"Expression: The student appears to be looking down and away from the camera, with a neutral or slightly contemplative expression.
Posture: The student is sitting at a desk in front of a computer screen.
Rating: 2 - The student seems to be engaged but not highly focused on the content they are watching.",2,2
907001780.mp4,"Expression: The student appears to be looking down and away from the camera, with a neutral or slightly contemplative expression.
Posture: The student is sitting at a desk in front of a computer screen.
Rating: 2 - The student seems to be engaged but not highly focused on the content they are watching.",2,3
907001790.mp4,"Expression: The student appears to be looking down and away from the camera, with a neutral or slightly contemplative expression.
Posture: The student is sitting at a desk in front of a computer screen.
Rating: 2 - The student seems to be engaged but not highly focused on the content they are watching.",2,3
90700180.mp4,"Expression: The student appears to be looking down and has a contemplative or thoughtful expression.
Posture: The student is sitting with their hands clasped together, suggesting they might be deep in thought or focused on the content of the video.
Rating: 2 - The student seems to be engaged but not highly engaged, as they are not actively participating in the video and appear to be more absorbed in their thoughts than the content being displayed.",2,3
907001820.mp4,"Expression: The student appears to be looking down and away from the camera, with a neutral or slightly contemplative expression.
Posture: The student is sitting at a desk in front of a computer screen.
Rating: 2 - The student seems to be engaged but not highly focused on the content they are watching.",2,3
907001840.mp4,"Expression: The student appears to be looking down and away from the camera, with a neutral or slightly distracted expression.
Posture: The student is sitting at a desk in front of a computer screen.
Rating: 2",2,3
907001850.mp4,"Expression: The student appears to be making a thoughtful or contemplative facial expression, with their hand on their chin and a slight frown.
Posture: The student is sitting in front of a computer screen, which suggests they are focused on the content being displayed.
Rating: 2 [The student seems to be engaged but not highly engaged, as they are not actively interacting with the video or taking notes.]",2,3
907001860.mp4,"Expression: The student appears to be making a funny or sarcastic face, with a slight smirk and raised eyebrows.
Posture: The student is sitting in front of the computer screen, leaning slightly forward with their hands resting on the desk.
Rating: 2",2,3
90700190.mp4,"Expression: The student appears to be frowning or making a face, which could indicate confusion or disinterest.
Posture: The student is sitting at a desk with their hands clasped together in front of them.
Rating: 1",1,3
907001910.mp4,"Expression: The student appears to be looking down and slightly away from the camera, with a neutral expression.
Posture: The student is sitting in front of a computer screen, leaning forward slightly.
Rating: 2",2,2
907001940.mp4,"Expression: The student appears to be making a face, possibly in reaction to the content of the video or expressing discomfort.
Posture: The student is sitting at a desk with their head tilted slightly downwards and their hand near their mouth.
Rating: 2 - The student seems to be somewhat engaged, as they are watching the video and making a face in response to it. However, their body posture does not indicate high engagement or interest in the content.",2,3
907001950.mp4,"Expression: The student appears to be making a face, possibly in reaction to the content of the video or expressing boredom.
Posture: The student is sitting at a desk with their hand near their mouth.
Rating: 1",1,1
907001970.mp4,"Expression: The student appears to be frowning or concentrating, with their head slightly tilted downwards.
Posture: They are sitting at a desk in front of a computer screen.
Rating: 2 - The student seems to be engaged but not highly engaged, as they are looking down and possibly contemplating the content of the video.",2,3
9289010111.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the computer screen.
Rating: 2",2,2
9289010112.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the computer screen.
Rating: 2",2,2
9289010113.avi,"Expression: The student appears to be focused and attentive.
Posture: The student is sitting upright with a neutral posture.
Rating: 2",2,2
9289010114.avi,"Expression: The student appears to be focused and attentive.
Posture: The student is sitting upright with a neutral posture, looking directly at the camera.
Rating: 2",2,1
9289010115.avi,"Expression: The student appears to be focused and attentive.
Posture: The student is sitting upright with a neutral posture.
Rating: 2",2,3
9289010117.avi,"Expression: The student appears to be focused and attentive.
Posture: The student is sitting upright with a neutral posture.
Rating: 2",2,3
9289010118.avi,"Expression: The student appears to be focused and attentive, with a neutral facial expression.
Posture: The student is sitting upright in front of the computer screen.
Rating: 2",2,3
9289010119.avi,"Expression: The student appears to be focused and attentive.
Posture: The student is sitting upright with a neutral posture.
Rating: 2",2,3
9289010120.avi,"Expression: The student appears to be focused and attentive.
Posture: The student is sitting upright with a neutral posture.
Rating: 2",2,2
9289010121.avi,"Expression: The student appears to be focused and attentive.
Posture: The student is sitting upright with a neutral posture.
Rating: 2",2,2
9289010127.avi,"Expression: The student appears to be focused and attentive.
Posture: The student is sitting upright with a slight lean forward, indicating engagement.
Rating: 2",2,2
928901013.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
9289010131.avi,"Expression: The student appears to be focused and attentive, with a slight smile.
Posture: The student is sitting upright in front of the computer screen.
Rating: 2",2,2
9289010132.avi,"Expression: The student appears to be focused and attentive, with a slight smile.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
9289010133.avi,"Expression: The student appears to be focused and attentive, with a neutral facial expression.
Posture: The student is sitting upright in front of the screen, wearing headphones.
Rating: 2",2,3
9289010134.avi,"Expression: The student appears to be focused and attentive.
Posture: The student is sitting upright with a neutral posture, looking directly at the camera.
Rating: 2",2,3
9289010138.avi,"Expression: The student appears to be focused and attentive, with a neutral facial expression.
Posture: The student is sitting upright in front of the camera, with their head turned slightly to one side.
Rating: 2",2,2
9289010139.avi,"Expression: The student appears to be focused and attentive, with a slight frown or concentration on their face.
Posture: The student is sitting upright in front of the camera, with one hand near their mouth.
Rating: 2",2,2
928901014.avi,"Expression: The student appears to be focused and attentive, with a slight smile on their face.
Posture: The student is sitting upright in a chair, wearing headphones and looking at the screen.
Rating: 2",2,1
9289010143.avi,"Expression: The student appears to be focused and attentive, with a slight frown or concentration on their face.
Posture: The student is sitting upright in front of the camera, with one hand resting on their chin and the other holding a pen.
Rating: 2 - The student seems engaged but not highly engaged, as they are not actively participating in the video but rather observing it attentively.",2,2
9289010144.avi,"Expression: The student appears to be focused and attentive, with a slight frown or concentration on their face.
Posture: The student is sitting upright in front of the camera, with headphones on and hands resting on their lap.
Rating: 2",2,2
9289010145.avi,"Expression: The student appears to be focused and attentive, with a neutral facial expression.
Posture: The student is sitting upright in front of the screen.
Rating: 2",2,1
9289010147.avi,"Expression: The student appears to be focused and attentive, with a neutral facial expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
9289010149.avi,"Expression: The student appears to be focused and attentive, with a neutral facial expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
9289010150.avi,"Expression: The student appears to be focused and attentive, with a slight frown or concentration on their face.
Posture: The student is sitting upright in front of the screen, wearing headphones.
Rating: 2",2,3
9289010151.avi,"Expression: The student appears to be focused and attentive, with a neutral facial expression.
Posture: The student is sitting upright in front of the screen.
Rating: 2",2,3
9289010152.avi,"Expression: The student appears to be focused and attentive, with a slight smile on their face.
Posture: The student is sitting upright in front of the computer screen.
Rating: 2",2,1
9289010153.avi,"Expression: The student appears to be focused and attentive, with a slight smile.
Posture: The student is sitting upright in front of the computer screen.
Rating: 2",2,2
9289010154.avi,"Expression: The student appears to be focused and attentive, with a slight smile.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,2
9289010155.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the computer screen.
Rating: 2",2,3
9289010157.avi,"Expression: The student appears to be focused and attentive.
Posture: The student is sitting upright with a neutral posture.
Rating: 2",2,3
9289010158.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
928901016.avi,"Expression: The student appears to be focused and attentive, with a slight frown or concentration on their face.
Posture: The student is sitting upright in a chair, wearing headphones, and looking down at something out of the frame.
Rating: 2 - The student seems engaged but not highly engaged, as they are not actively participating in the video or showing strong signs of interest.",2,2
9289010160.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
9289010161.avi,"Expression: The student appears to be focused and attentive.
Posture: They are sitting upright with a neutral posture, looking directly at the camera.
Rating: 2",2,2
9289010163.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the computer screen.
Rating: 2",2,3
9289010166.avi,"Expression: The student appears to be looking down and away from the camera, with a neutral or slightly disinterested facial expression.
Posture: The student is sitting in front of a computer screen, wearing headphones, and has their hands on their face.
Rating: 2",2,2
9289010167.avi,"Expression: The student appears to be focused and attentive, with a slight frown or concentration on their face.
Posture: The student is sitting in front of the computer screen, wearing headphones, and has their hands resting on their face.
Rating: 2",2,3
928901018.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
9289010210.avi,"Expression: The student appears to be focused and attentive.
Posture: The student is sitting upright with a neutral posture, looking directly at the camera.
Rating: 2",2,3
9289010211.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the computer screen.
Rating: 2",2,2
9289010216.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the computer screen.
Rating: 2",2,3
